"","FisYear","tick","overall_score","econ_score","envrn_score","corpgov_score","social_score","OrgName","PrimExchg","return","Score","ControversiesScore","ResourceUseScore","EmissionsScore","InnovationScore","WorkforceScore","HumanRightsScore","CommunityScore","ProductRespScore","ManagementScore","ShareholdersScore","CSRStrategyScore"
"1372",2014,"RL",0.242983,0.33928,0.195691,0.650324,0.148538,"Ralph Lauren Corp","NYSE",-0.387966420682898,0.2540254534,0.8125,0,0,0.8409090909,0.21875,0,0.5333333333,0.0972222222,0.5180412371,0.0355670103,0
"1373",2014,"RMD",0.91687,0.813579,0.765581,0.881761,0.89077,"ResMed Inc.","NYSE",-0.0228754775828335,0.6955235196,1,0.6630434783,0.5243902439,0,0.7954545455,0.5,0.9621212121,0.6666666667,0.8664948454,0.8407216495,0.4601851852
"1374",2014,"ROK",0.929817,0.943812,0.909136,0.759805,0.826307,"Rockwell Automation","NYSE",-0.0553921031924725,0.4603885814,1,0.4542682927,0.690625,0.2883435583,0.914507772,0.2288135593,0.880952381,0.5142857143,0.1675257732,0.6221649485,0.6027777778
"1375",2014,"ROP",0.574191,0.672179,0.666465,0.728037,0.124105,"Roper Technologies Inc","NYSE",0.221279595022378,0.3235728983,1,0.4494949495,0.0459183673,0.5901639344,0.318452381,0,0.5451807229,0.2553956835,0.2479381443,0.5768041237,0
"1376",2014,"ROST",0.563089,0.367613,0.446949,0.840002,0.50883,"Ross Stores Inc.","NASD",0.152417649424497,0.4776957322,0.7692307692,0.7916666667,0.2171052632,0,0.349137931,0.5895522388,0.7522123894,0.2011494253,0.7469072165,0.0768041237,0.2574074074
"1377",2014,"RSG",0.813681,0.782336,0.85078,0.934701,0.306063,"Republic Services Inc.","NYSE",0.123954614416104,0.5705651116,1,0.703125,0.6212121212,0.875,0.321969697,0,0.8358778626,0,0.8737113402,0.7675257732,0.6027777778
"1378",2014,"SBAC",0.237959,0.305682,0.098397,0.750227,0.163872,"SBA Communications Corporation","NASD",-0.0513724594601966,0.2481999612,1,0,0,0,0.7040816327,0,0.2891156463,0.3641304348,0.3128865979,0.8097938144,0
"1379",2014,"SBUX",0.924139,0.703003,0.904548,0.956619,0.835182,"Starbucks Corporation","NASD",0.482112347766142,0.8382066969,0.2380952381,0.9941860465,0.8012048193,0.9130434783,0.6238938053,0.9387755102,0.889380531,0.66,0.9097938144,0.962371134,0.8157407407
"1380",2014,"SEE",0.791075,0.450627,0.903781,0.932652,0.507905,"Sealed Air Corp","NYSE",0.0626376878090504,0.4626526229,0.5833333333,0.7307692308,0.6621621622,0.3833333333,0.3875,0.0555555556,0.5625,0.1756756757,0.6417525773,0.4716494845,0.3888888889
"1381",2014,"SHW",0.940394,0.867692,0.886428,0.917885,0.848179,"Sherwin-Williams Co","NYSE",-0.00351145161157207,0.6138727599,1,0.5775193798,0.4185185185,0.7252252252,0.4201388889,0.75,0.5246478873,0.4407407407,0.8706185567,0.4097938144,0.6324074074
"1382",2014,"SJM",0.924548,0.812159,0.863525,0.85231,0.874143,"J M Smucker Co","NYSE",0.250100381381637,0.6524516688,1,0.7838983051,0.4913043478,0.2096774194,0.3786764706,0.4480519481,0.762962963,0.96484375,0.862371134,0.2283505155,0.7796296296
"1383",2014,"SLB",0.926025,0.847982,0.858201,0.887982,0.81812,"Schlumberger NV","NYSE",-0.163158335247676,0.5746636365,0.2647058824,0.8880597015,0.8402777778,0.24,0.8333333333,0.0294117647,0.8418367347,0.1941176471,0.5,0.5,0.5
"1384",2014,"SNA",0.841685,0.89637,0.563752,0.831592,0.68869,"Snap-on Incorporated","NYSE",0.271151676139742,0.4444068673,1,0.5152439024,0.0625,0.0950920245,0.6191709845,0.7754237288,0.3677248677,0.3914285714,0.8005154639,0.3953608247,0.087037037
"1385",2014,"SNPS",0.302085,0.552167,0.094037,0.643933,0.216607,"Synopsys Inc.","NASD",0.0492293524446892,0.3479734913,0.5322580645,0,0,0,0.2291666667,0,0.686746988,0.2553956835,0.3974226804,0.8067010309,0
"1386",2014,"SO",0.846065,0.710237,0.64848,0.902503,0.736927,"Southern Co","NYSE",-0.000927009168896098,0.4775002261,1,0.5504201681,0.6024590164,0.0430107527,0.6468253968,0,0.7817460317,0.4292929293,0.374742268,0.9551546392,0.6324074074
"1387",2014,"SRE",0.944236,0.956816,0.869378,0.879214,0.847035,"Sempra Energy","NYSE",-0.131552080216313,0.6250853986,1,0.9838709677,0.8333333333,0.1041666667,0.8088235294,0.3571428571,0.9264705882,0.0862068966,0.5489690722,0.8149484536,0.862037037
"1388",2014,"STT",0.950643,0.922163,0.924722,0.870131,0.893375,"State Street Corp","NYSE",-0.138797116127824,0.8055616267,0.65,0.9303797468,0.6818181818,0.9042553191,0.8834586466,0.9743589744,0.9583333333,0.4691358025,0.8139175258,0.5417525773,0.862037037
"1389",2014,"STZ",0.78378,0.654807,0.669658,0.826816,0.619312,"Constellation Brands Inc.","NYSE",0.461882272376106,0.4116466462,1,0.1931818182,0.75,0.453125,0.23,0,0.71,0.7282608696,0.5355670103,0.2592783505,0.087037037
"1390",2014,"SWK",0.869643,0.833114,0.918944,0.776022,0.57188,"Stanley Black & Decker Inc.","NYSE",0.134424236054465,0.3443663379,0.8666666667,0.5640243902,0.365625,0.0950920245,0.4844559585,0.7372881356,0.462962963,0.3914285714,0.1860824742,0.0634020619,0.3888888889
"1391",2014,"SYK",0.30849,0.085972,0.183441,0.825271,0.429782,"Stryker Corporation","NYSE",0.000134519829335433,0.3643214651,0.3333333333,0.0869565217,0,0,0.4166666667,0,0.4621212121,0,0.9974226804,0.3963917526,0
"1392",2014,"SYY",0.891628,0.630784,0.788384,0.952184,0.83578,"SYSCO Corporation","NYSE",0.0577082809219225,0.6755947962,0.7631578947,0.8916666667,0.4298245614,0.2096774194,0.6041666667,0.2794117647,0.7291666667,0.8492063492,0.9943298969,0.5046391753,0.5787037037
"1393",2014,"TECH",0.355029,0.792039,0.099464,0.620305,0.137116,"BIO-TECHNE Corp","NASD",-0.0128593794155515,0.2449082736,1,0,0,0,0.1833333333,0,0.45,0.6842105263,0.0902061856,0.8582474227,0
"1394",2014,"TER",0.593176,0.30513,0.384097,0.791788,0.75696,"Teradyne Inc.","NASD",0.0572626629894184,0.4613005257,1,0.2987804878,0.2960526316,0.0743243243,0.747311828,0.6076923077,0.6467391304,0.5337078652,0.4706185567,0.7664948454,0.087037037
"1395",2014,"TFX",0.359465,0.638873,0.1092,0.67928,0.233098,"Teleflex Incorporated","NYSE",0.157096766965777,0.3262791112,1,0.0217391304,0,0,0.2196969697,0,0.3333333333,0.6666666667,0.6675257732,0.137628866,0
"1396",2014,"TGT",0.937006,0.78952,0.935609,0.926678,0.841248,"Target Corporation","NYSE",-0.015983022477758,0.8026707142,0.3666666667,0.8658536585,0.9054054054,0.78125,0.5363636364,0.5862068966,0.9907407407,0.9027777778,0.8644329897,0.4025773196,0.7
"1397",2014,"TJX",0.88471,0.965502,0.619306,0.735652,0.851408,"TJX Companies Inc","NYSE",0.0460638119003596,0.5514282588,1,0.8170731707,0.7702702703,0,0.9363636364,0.5862068966,0.6944444444,0.3611111111,0.2850515464,0.5922680412,0.087037037
"1398",2014,"TMO",0.945463,0.925621,0.873601,0.927758,0.836138,"Thermo Fisher Scientific Inc.","NYSE",0.137469087701579,0.669426389,1,0.597826087,0.5,0.5,0.553030303,0.7692307692,0.8636363636,0.6666666667,0.7932989691,0.3871134021,0.4601851852
"1399",2014,"TRMB",0.622797,0.710149,0.34678,0.810446,0.445372,"Trimble Inc","NASD",-0.191785976194952,0.5183138203,1,0.3888888889,0,0.5901639344,0.4077380952,0.3166666667,0.4759036145,0.726618705,0.5726804124,0.9056701031,0
"1400",2014,"TROW",0.85322,0.7149,0.763216,0.878793,0.670949,"T Rowe Price Group Inc","NASD",-0.122581848408111,0.4841697089,1,0.4493670886,0.5649350649,0.1595744681,0.5601503759,0,0.8901515152,0.4691358025,0.3871134021,0.5231958763,0.3888888889
"1401",2014,"TSCO",0.853009,0.878691,0.568934,0.872794,0.706546,"Tractor Supply Company","NASD",0.0940677458962829,0.5530195218,1,0.755952381,0.2434210526,0.6041666667,0.4181034483,0.1940298507,0.7522123894,0.9252873563,0.4170103093,0.85,0.3888888889
"1402",2014,"TSN",0.638608,0.404753,0.389094,0.885879,0.673653,"Tyson Foods Inc.","NYSE",0.343806346371467,0.5783325022,0.3939393939,0.563559322,0.0913043478,0,0.4889705882,0.6688311688,0.6666666667,0.8125,0.8850515464,0.3046391753,0.6148148148
"1403",2014,"TXN",0.960214,0.973674,0.944557,0.823671,0.967439,"Texas Instruments Incorporated","NASD",0.051743066809057,0.8367055884,1,0.993902439,0.9671052632,0.9932432432,0.9516129032,0.8923076923,0.9619565217,0.9269662921,0.5469072165,0.3242268041,0.5962962963
"1404",2014,"TXT",0.909553,0.966121,0.62604,0.955842,0.758783,"Textron Inc.","NYSE",-0.000480385683139795,0.5380494732,1,0.3918918919,0.2794117647,0.0967741935,0.5,0.1428571429,0.5731707317,0.8,0.9840206186,0.7396907216,0.5787037037
"1405",2014,"UHS",0.262383,0.446841,0.099267,0.596301,0.250302,"Universal Health Services Inc.","NYSE",0.0774062331913645,0.3238969842,0.8461538462,0,0,0,0.79,0,0.53,0.6395348837,0.3067010309,0.1345360825,0
"1406",2014,"ULTA",0.408201,0.654277,0.099947,0.578741,0.451323,"Ulta Beauty Inc","NASD",0.447121447031334,0.3282435679,1,0,0,0,0.625,0.3880597015,0.7522123894,0.2011494253,0.2365979381,0.7087628866,0
"1407",2014,"UNH",0.578362,0.253412,0.555509,0.929425,0.462767,"UnitedHealth Group Inc","NYSE",0.182712941448283,0.6365196367,0.3461538462,0.6612903226,0.5,0,0.31,0,0.93,0.523255814,0.9458762887,0.8994845361,0.3888888889
"1408",2014,"UNP",0.900639,0.95115,0.744131,0.935381,0.624923,"Union Pacific Corporation","NYSE",-0.328354872552483,0.566048496,0.3333333333,0.4298245614,0.7881355932,0,0.9603174603,0,0.6507936508,0.6862745098,0.6427835052,0.6396907216,0.8212962963
"1409",2014,"UPS",0.921232,0.847247,0.936507,0.792168,0.803976,"United Parcel Service Inc.","NYSE",-0.109254108501934,0.580908496,0.4722222222,0.9385964912,0.8898305085,0.5,0.8650793651,0.537037037,0.8015873016,0.0980392157,0.25,0.0520618557,0.862037037
"1410",2014,"VFC",0.922122,0.865905,0.923157,0.903228,0.693503,"VF Corp","NYSE",-0.152900487805018,0.6596352687,1,0.7682926829,0.5857142857,0.8409090909,0.46875,0.5882352941,0.7222222222,0.7777777778,0.7386597938,0.6036082474,0.3888888889
"1411",2014,"VLO",0.901736,0.948924,0.747131,0.856713,0.708927,"Valero Energy Corporation","NYSE",0.468253526032682,0.5220043487,1,0.3388157895,0.4151515152,0.7959183673,0.6365853659,0,0.7926829268,0.2633587786,0.8757731959,0.8015463918,0.6027777778
"1412",2014,"VMC",0.821298,0.870552,0.897826,0.475156,0.658249,"Vulcan Materials Company","NYSE",0.451155019099573,0.3849591007,1,0.5512820513,0.4230769231,0.8461538462,0.1829268293,0,0.7804878049,0.5972222222,0.0221649485,0.4974226804,0.087037037
"1413",2014,"VRSN",0.519693,0.682736,0.154418,0.89239,0.327751,"Verisign Inc.","NASD",0.532631596491228,0.4877911595,1,0.0202020202,0.362244898,0,0.443452381,0,0.686746988,0.2553956835,0.7613402062,0.8128865979,0
"1414",2014,"VRTX",0.429755,0.630976,0.107464,0.643337,0.456011,"Vertex Pharmaceuticals Incorporated","NASD",0.0591750742632555,0.2503031332,0.625,0,0.1875,0,0.3833333333,0,0.8,0.3157894737,0.1221649485,0.3922680412,0
"1415",2014,"VZ",0.926935,0.679913,0.916393,0.921819,0.900487,"Verizon Communications Inc.","NYSE",0.0361982892737107,0.6859619552,0.4078947368,0.9305555556,0.8160377358,0.18125,0.8371212121,0.6363636364,0.7159090909,0.662601626,0.5324742268,0.9778350515,0.7962962963
"1416",2014,"WAB",0.567404,0.473968,0.414996,0.755359,0.529704,"Westinghouse Air Brake Technologies Corp","NYSE",-0.178922799021077,0.3193753629,1,0,0.090625,0.4049079755,0.2772020725,0,0.6931216931,0.7142857143,0.35,0.3860824742,0
"1417",2014,"WAT",0.835206,0.45251,0.857731,0.844772,0.799733,"Waters Corporation","NYSE",0.193931873723103,0.5487170414,1,0.6847826087,0.6951219512,0,0.4015151515,0.3076923077,0.6515151515,0.7916666667,0.5871134021,0.9015463918,0.087037037
"1418",2014,"WDC",0.904608,0.834201,0.830484,0.733054,0.880202,"Western Digital Corp","NASD",-0.4426554799343,0.3766611212,1,0.2875,0.2236842105,0.3888888889,0.4204545455,0.2361111111,0.5609756098,0.2702702703,0.5231958763,0.3520618557,0.3888888889
"1419",2014,"WEC",0.866495,0.838055,0.750838,0.634136,0.86265,"WEC Energy Group Inc","NYSE",0.00788461431596565,0.6524601993,0.7857142857,0.768907563,0.7581967213,0.3924731183,0.5992063492,0.3620689655,0.7380952381,0.6414141414,0.6829896907,0.9737113402,0.5787037037
"1420",2014,"WFC",0.817006,0.491798,0.936181,0.877862,0.580129,"Wells Fargo & Co","NYSE",0.0184208483323807,0.6613317737,0.06,0.6762114537,0.6321585903,0.3181818182,0.6590909091,0.0819672131,0.9338461538,0.6356877323,0.9036082474,0.6458762887,0.7
"1421",2014,"WHR",0.944481,0.858927,0.93522,0.903129,0.857284,"Whirlpool Corporation","NYSE",-0.226990685110955,0.4928094945,0.0714285714,0.90625,0.2692307692,0.7857142857,0.575,0.1538461538,0.7,0.6785714286,0.1871134021,0.4520618557,0.3888888889
"1422",2014,"WMB",0.51321,0.624172,0.200321,0.892839,0.324192,"Williams Companies Inc","NYSE",-0.391405817187533,0.5687532747,0.2647058824,0.5149253731,0.6736111111,0,0.9141414141,0,0.6326530612,0.1941176471,0.9293814433,0.9530927835,0.1851851852
"1423",2014,"WMT",0.921001,0.833841,0.937155,0.896104,0.711269,"Walmart Inc","NYSE",-0.266366169504791,0.7790881323,0.0263157895,0.9583333333,0.5877192982,0.7741935484,0.9097222222,0.6911764706,0.7569444444,0.8253968254,0.8489690722,0.5077319588,0.7
"1424",2014,"WY",0.909285,0.705056,0.902431,0.769058,0.92865,"Weyerhaeuser Co","NYSE",-0.131202243277631,0.8222048847,1,0.8112244898,0.7842105263,0.6194029851,0.8401360544,0.9565217391,0.9761904762,0.9076086957,0.7324742268,0.8974226804,0.9101851852
"1425",2014,"XEL",0.963641,0.980888,0.900381,0.963195,0.905042,"Xcel Energy Inc","NASD",0.0384444038519129,0.6965325673,1,0.5672268908,0.7254098361,0.5537634409,0.623015873,0,0.9722222222,0.9141414141,0.9582474227,0.7489690722,0.9101851852
"1426",2014,"XOM",0.833722,0.472878,0.876985,0.672985,0.926115,"Exxon Mobil Corp","NYSE",-0.127917739163277,0.7525277438,0.2666666667,0.9769736842,0.9060606061,0.5612244898,0.812195122,0.8092105263,0.743902439,0.9236641221,0.4664948454,0.4963917526,0.862037037
"1427",2014,"XRAY",0.575025,0.55198,0.367239,0.630638,0.642991,"DENTSPLY SIRONA Inc","NASD",0.148450147917028,0.3348413451,1,0.2065217391,0.3292682927,0,0.4772727273,0.5384615385,0.3787878788,0.0916666667,0.462371134,0.2262886598,0.2574074074
"1428",2014,"YUM",0.833985,0.546613,0.728375,0.747137,0.92786,"Yum! Brands Inc.","NYSE",0.0250247586317867,0.617052743,0.2380952381,0.9360465116,0.5,0,0.8628318584,0.3367346939,0.9955752212,0.935,0.1056701031,0.6427835052,0.3888888889
"1429",2014,"ZBRA",0.451082,0.555521,0.12059,0.644783,0.569323,"Zebra Technologies Corp.","NASD",-0.100245466981244,0.250453369,1,0.0576923077,0,0.0681818182,0.3,0.3269230769,0.5285714286,0.5666666667,0.5097938144,0.0396907216,0
"1430",2014,"ZION",0.275401,0.36991,0.084896,0.708862,0.267303,"Zions Bancorporation NA","NASD",-0.0351418926996081,0.3673983596,1,0,0,0,0.3045454545,0,0.6938461538,0.1858736059,0.6273195876,0.8159793814,0
"1431",2015,"A",0.951854,0.878235,0.939357,0.929352,0.944065,"Agilent Technologies Inc","NYSE",0.101627043130233,0.7816656102,1,0.7542372881,0.887755102,0.5,0.8882978723,0.8137254902,0.8989361702,0.9034090909,0.6332510796,0.770203578,0.8493377483
"1432",2015,"AAPL",0.846383,0.540308,0.933768,0.932487,0.631526,"Apple Inc","NASD",0.124804275149562,0.5417544238,0.0555555556,0.9222222222,0.6219512195,0.3684210526,0.57,0.4634146341,0.54,0.1333333333,0.7264034547,0.900987045,0.7690397351
"1433",2015,"ABT",0.940956,0.844129,0.847212,0.959766,0.937955,"Abbott Laboratories","NYSE",-0.123206607798252,0.7556922163,0.6111111111,0.8898305085,0.8469387755,0,0.9734042553,0.7156862745,0.9521276596,0.7386363636,0.6739666872,0.9312152992,0.8493377483
"1434",2015,"ADBE",0.878097,0.482554,0.928556,0.949961,0.823945,"Adobe Inc","NASD",0.0959122291694223,0.7532360316,0.8695652174,0.9380165289,0.9871794872,0.5857142857,0.8913934426,0.6533333333,0.9323770492,0.3317535545,0.8510178902,0.5376310919,0.7690397351
"1435",2015,"ADI",0.938903,0.796057,0.922177,0.972298,0.881014,"Analog Devices Inc.","NASD",0.349585083684944,0.7499587116,1,0.9022988506,0.8417721519,0.897260274,0.6386138614,0.5066666667,0.7871287129,0.7526315789,0.7288710672,0.8732264035,0.7988410596
"1436",2015,"ADM",0.916937,0.777992,0.91477,0.852979,0.862217,"Archer-Daniels-Midland Co","NYSE",0.283902428848793,0.5200637665,1,0.5634328358,0.3992248062,0.9206349206,0.406626506,0.4734042553,0.6234939759,0.3267973856,0.6875385564,0.6474398519,0.4817880795
"1437",2015,"ADSK",0.957345,0.925609,0.919598,0.96243,0.941915,"Autodesk Inc.","NASD",0.214672607910717,0.8063673694,1,0.8636363636,0.858974359,0.5857142857,0.9323770492,0.8,0.8545081967,0.3317535545,0.9959901295,0.5888340531,0.9503311258
"1438",2015,"AEE",0.925211,0.842728,0.913619,0.931985,0.776843,"Ameren Corp","NYSE",0.256793488896007,0.4687001044,1,0.5606060606,0.6911764706,0.18,0.3857142857,0,0.8142857143,0.1212121212,0.5197409007,0.9892041949,0.696192053
"1439",2015,"AEP",0.910224,0.88437,0.718551,0.877937,0.883753,"American Electric Power Company Inc","NASD",0.119248681761474,0.6301486252,1,0.7556390977,0.6608391608,0.0739130435,0.8733766234,0.4328358209,0.8603896104,0.1706349206,0.7220851326,0.8053670574,0.9105960265
"1440",2015,"AES",0.829623,0.789502,0.632802,0.957776,0.588484,"AES Corp","NYSE",0.263860654105311,0.5575111475,1,0.1015037594,0.6888111888,0.2260869565,0.6136363636,0,0.711038961,0.4722222222,0.9990746453,0.9990746453,0.8932119205
"1441",2015,"AFL",0.878119,0.906513,0.720903,0.854252,0.703454,"AFLAC Incorporated","NYSE",0.191005003161813,0.5277746109,1,0.7990654206,0.7935779817,0,0.8558823529,0,0.8382352941,0.3724832215,0.5684762492,0.1958667489,0.7690397351
"1442",2015,"AIG",0.683907,0.686226,0.64021,0.848638,0.311447,"American International Group Inc","NYSE",0.0776566518135944,0.6411481338,0.5,0.0654205607,0.8027522936,0.4137931034,0.5323529412,0.5102040816,0.8794117647,0.3724832215,0.8997532387,0.5974706971,0.3990066225
"1443",2015,"AJG",0.793904,0.899756,0.442966,0.940091,0.550871,"Arthur J Gallagher & Co","NYSE",0.311018137414071,0.5229533958,1,0.0654205607,0.1146788991,0.2327586207,0.5029411765,0.0612244898,0.8029411765,0.3724832215,0.8695249846,0.2063541024,0.4817880795
"1444",2015,"AKAM",0.773925,0.603712,0.916008,0.918787,0.325819,"Akamai Technologies Inc.","NASD",0.266957984667338,0.5827060111,1,0.7148760331,0.7735042735,0.5857142857,0.493852459,0,0.6721311475,0.3317535545,0.850400987,0.2939543492,0.3990066225
"1445",2015,"ALB",0.951165,0.868813,0.928468,0.965324,0.92144,"Albemarle Corporation","NYSE",0.561832349025666,0.6775480345,1,0.49,0.3675496689,0.9549180328,0.4401197605,0.6485148515,0.7814371257,0.8782894737,0.9787168415,0.3365206663,0.696192053
"1446",2015,"ALL",0.939102,0.955702,0.949044,0.823143,0.845332,"Allstate Corp","NYSE",0.217239673155131,0.7718495103,1,0.9112149533,0.6834862385,0.9224137931,0.8911764706,0,0.9441176471,0.8724832215,0.7948797039,0.7097470697,0.696192053
"1447",2015,"AMAT",0.949945,0.843709,0.948536,0.936916,0.942744,"Applied Materials Inc.","NASD",0.757024069508043,0.6490595224,1,0.7643678161,0.6139240506,0.7808219178,0.6782178218,0.06,0.9455445545,0.7526315789,0.7961135102,0.8362122147,0.5182119205
"1448",2015,"AMD",0.94043,0.76573,0.950286,0.959149,0.909358,"Advanced Micro Devices Inc.","NASD",2.95121951219512,0.8036486799,0.2857142857,0.9367816092,0.8037974684,0.3493150685,0.8762376238,0.9,0.8564356436,0.8947368421,0.8541024059,0.9349167181,0.5761589404
"1449",2015,"AME",0.469034,0.354513,0.284334,0.795174,0.486736,"AMETEK Inc.","NYSE",-0.0862694124689366,0.3320225163,1,0,0.1208791209,0.3378378378,0.1122881356,0,0.593220339,0.3896713615,0.7652683529,0.2822331894,0
"1450",2015,"AMGN",0.867592,0.510465,0.810044,0.945266,0.867939,"Amgen Inc.","NASD",-0.07556037987717,0.6818556848,1,0.8353658537,0.79375,0,0.7260869565,0.6825396825,0.7695652174,0.3529411765,0.6400370142,0.9059222702,0.8493377483
"1451",2015,"AMT",0.747082,0.782375,0.535157,0.800188,0.558643,"American Tower Corp","NYSE",0.11224443972513,0.5764741001,1,0.5040322581,0.6088709677,0,0.8161157025,0,0.7541322314,0.4411764706,0.6912399753,0.5573719926,0.2764900662
"1452",2015,"AMZN",0.641339,0.632105,0.446329,0.836325,0.453176,"Amazon.com Inc.","NASD",0.109455746317048,0.5066759207,0.2857142857,0.2282608696,0.0348837209,0.3529411765,0.7578125,0.3064516129,0.6796875,0.1888888889,0.9478716841,0.841764343,0
"1453",2015,"ANSS",0.406849,0.449131,0.281653,0.72537,0.303973,"ANSYS Inc.","NASD",-0.000108129729729733,0.5587399248,1,0,0,0.5857142857,0.2930327869,0,0.6721311475,0.8009478673,0.9139420111,0.2816162862,0
"1454",2015,"APA",0.617531,0.407658,0.783529,0.291443,0.821202,"APA Corp (US)","NASD",0.456618027106454,0.3664793427,1,0.7264150943,0.6061452514,0,0.4124423963,0.2151162791,0.7695852535,0.2751677852,0.0169648365,0.3624305984,0.696192053
"1455",2015,"APD",0.938752,0.776068,0.930878,0.945241,0.918093,"Air Products & Chemicals Inc.","NYSE",0.224543418962242,0.7938359639,1,0.5766666667,0.9701986755,0.7540983607,0.6856287425,0.7871287129,0.9251497006,0.6743421053,0.9521900062,0.6967921036,0.8493377483
"1456",2015,"APH",0.429488,0.627676,0.132941,0.834494,0.223977,"Amphenol Corporation","NYSE",0.29879737953591,0.2288889219,1,0,0,0,0.1666666667,0,0.4487179487,0.8939393939,0.4543491672,0.7776064158,0
"1457",2015,"ARE",0.660787,0.622724,0.393099,0.856311,0.549262,"Aecon Group Inc","TSE",0.269543188931554,0.3334338312,1,0.0465116279,0,0.2839506173,0.4449541284,0,0.619266055,0.2925531915,0.7548701299,0.6737012987,0.1372093023
"1458",2015,"ATO",0.566071,0.630146,0.168716,0.796481,0.573622,"Atmos Energy Corporation","NYSE",0.204509738821033,0.2340074848,1,0,0.1346153846,0,0.3166666667,0,0.5333333333,0.5517241379,0.2884022209,0.7128315854,0
"1459",2015,"ATVI",0.509948,0.520708,0.127358,0.800294,0.57677,"Activision Blizzard Inc.","NASD",-0.0595749790344799,0.5757499317,0.8695652174,0.3181818182,0,0,0.3176229508,0.6533333333,0.6721311475,0.3317535545,0.9355336212,0.7442936459,0
"1460",2015,"AVY",0.935091,0.878554,0.943996,0.780279,0.93739,"Avery Dennison Corp","NYSE",0.145762493309581,0.6494870726,1,0.9146341463,0.6282051282,0.796875,0.869047619,0.4516129032,0.7738095238,0.3076923077,0.5444170265,0.9342998149,0.0844370861
"1461",2015,"AXP",0.671409,0.391216,0.903372,0.65769,0.49881,"American Express Company","NYSE",0.0858221065642431,0.5126549406,0.2826086957,0.5426829268,0.6955645161,0.0314136126,0.5672169811,0,0.7818396226,0.2577464789,0.7677359655,0.9194941394,0.0844370861
"1462",2015,"AZO",0.740048,0.870291,0.376461,0.784184,0.623214,"AutoZone Inc.","NYSE",0.064536138807235,0.5836574691,0.7173913043,0.4293478261,0.4827586207,0,0.4689922481,0.7567567568,0.71875,0.6717171717,0.8355953115,0.369216533,0
"1463",2015,"BA",0.912723,0.567754,0.950341,0.943928,0.918428,"Boeing Co","NYSE",0.113088345719951,0.6649733556,0.375,0.8295454545,0.8815789474,0.8055555556,0.6759259259,0.3846153846,0.9537037037,0.4528301887,0.6024059223,0.8004318322,0.3990066225
"1464",2015,"BAC",0.908934,0.77357,0.928589,0.782052,0.872347,"Bank of America Corp","NYSE",0.333684304704356,0.6848866464,0.0652173913,0.9451219512,0.8165322581,0.890052356,0.7110849057,0.3421052632,0.9893867925,0.7056338028,0.4901295497,0.6745835904,0.8493377483
"1465",2015,"BAX",0.940436,0.764465,0.943765,0.937666,0.938686,"Baxter International Inc","NYSE",0.175793799759179,0.8812485325,1,0.9406779661,0.8673469388,0.5,0.9946808511,0.7941176471,0.9627659574,0.9034090909,0.9342998149,0.7541640962,0.9759933775
"1466",2015,"BBY",0.921792,0.848677,0.944268,0.936789,0.71124,"Best Buy Co Inc","NYSE",0.465550566064273,0.8074571114,1,0.8967391304,0.9367816092,0.5348837209,0.523255814,0.6351351351,0.9453125,0.6717171717,0.9602097471,0.8830968538,0.696192053
"1467",2015,"BDX",0.925156,0.666757,0.949516,0.957262,0.891242,"Becton Dickinson and Co","NYSE",0.0922430870450559,0.8037824996,0.6111111111,0.9745762712,0.8265306122,0.5,0.7925531915,0.8725490196,0.9414893617,0.7386363636,0.913325108,0.4309068476,0.696192053
"1468",2015,"BEN",0.852549,0.934191,0.742773,0.790881,0.597072,"Franklin Resources Inc.","NYSE",0.0975306530732545,0.4820005551,1,0.4431818182,0.6079545455,0.5446428571,0.4363057325,0,0.7292993631,0.4816513761,0.4561998766,0.6178285009,0
"1469",2015,"BK",0.942599,0.923756,0.925194,0.858871,0.895602,"Bank of New York Mellon Corp","NYSE",0.170493363125847,0.6721583981,0.3235294118,0.9147727273,0.8465909091,0.9196428571,0.8184713376,0.5384615385,0.9649681529,0.995412844,0.2063541024,0.8355953115,0.8493377483
"1470",2015,"BLK",0.734535,0.835327,0.494529,0.730327,0.576774,"BlackRock Inc.","NYSE",0.146379652011524,0.586552858,1,0.3125,0.3011363636,0.1696428571,0.8503184713,0,0.7292993631,0.4816513761,0.7159161012,0.7794571252,0
"1471",2015,"BMY",0.915752,0.860264,0.90406,0.715707,0.920091,"Bristol-Myers Squibb Co","NYSE",-0.134910598876672,0.7070507353,1,0.8597560976,0.84375,0,0.8826086957,0.7222222222,0.847826087,0.6666666667,0.4802590993,0.6665638495,0.9271523179
"1472",2015,"BRO",0.375656,0.541117,0.100664,0.86035,0.175369,"Brown & Brown Inc.","NYSE",0.418130361280994,0.3763816628,1,0,0,0,0.3264705882,0,0.3823529412,0.3724832215,0.6017890191,0.9663787785,0
"1473",2015,"BSX",0.782386,0.307219,0.713909,0.921856,0.850263,"Boston Scientific Corporation","NYSE",0.17299337456652,0.541010393,0.6111111111,0.6355932203,0.7244897959,0,0.7393617021,0.0980392157,0.8244680851,0.6704545455,0.6677976558,0.2069710056,0.3990066225
"1474",2015,"BWA",0.818952,0.640367,0.849146,0.725745,0.711308,"BorgWarner Inc.","NYSE",-0.0732380884980619,0.5062659856,1,0.5594059406,0.2216494845,0.6020408163,0.4692982456,0.6363636364,0.7807017544,0.297029703,0.4518815546,0.4605181986,0.4908940397
